item_id,project_id,category,sub_category,item_name,unit,quantity,rate_per_unit_inr,amount_inr
ITM023053,PRJ0719,Civil,Doors and Windows,Flush doors with frame,nos,81.0,10618.04,860061.24
ITM023060,PRJ0719,Electrical,Lighting,LED street/flood light 50W,nos,138.0,2124.92,293238.96
ITM023087,PRJ0720,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,147292.77,47.31,6968420.95
ITM023088,PRJ0720,Electrical,Switchgear,MCCB panel 200A,nos,24.0,27266.95,654406.8
ITM023105,PRJ0721,Civil,Plastering,External cement plaster 20mm,sqm,186802.64,308.27,57585649.83
ITM023117,PRJ0721,Civil,Flooring,Granite flooring,sqm,40318.49,3842.07,154906460.87
ITM023123,PRJ0721,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,230755.55,44.57,10284774.86
ITM023137,PRJ0722,Civil,Roofing,RCC roof slab with waterproofing,sqm,180786.25,1287.21,232709868.86
ITM023144,PRJ0722,Civil,Concrete,RCC M25 for footings/columns,cum,4230.17,8640.53,36550910.79
ITM023148,PRJ0722,Civil,Doors and Windows,Flush doors with frame,nos,237.0,11759.17,2786923.29
ITM023157,PRJ0722,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,3142.16,691.27,2172080.94
ITM023161,PRJ0722,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,25192.84,274.52,6915938.44
ITM023167,PRJ0723,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,24.15,4770.53,115208.3
ITM023170,PRJ0723,Civil,Painting,Exterior weatherproof paint,sqm,1951.84,131.46,256588.89
ITM023174,PRJ0723,Civil,Reinforcement,TMT steel bars Fe 500,kg,8549.6,69.22,591803.31
ITM023177,PRJ0723,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,24.37,690.37,16824.32
ITM023179,PRJ0723,Electrical,Lighting,Emergency exit light,nos,1.0,977.54,977.54
ITM023183,PRJ0723,Electrical,Lighting,LED street/flood light 50W,nos,2.0,2439.28,4878.56
ITM023187,PRJ0723,Electrical,Cable Trays,GI perforated cable tray,meter,106.95,448.71,47989.53
ITM023193,PRJ0723,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,54484.55,54484.55
ITM023198,PRJ0724,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,61403.92,801.05,49187610.12
ITM023203,PRJ0724,Civil,Reinforcement,TMT steel bars Fe 500,kg,770204.58,68.63,52859140.33
ITM023205,PRJ0724,Civil,Doors and Windows,Flush doors with frame,nos,198.0,12412.32,2457639.36
ITM023209,PRJ0724,Electrical,Lighting,LED street/flood light 50W,nos,168.0,2156.92,362362.56
ITM023211,PRJ0724,Electrical,Switchgear,MCCB panel 200A,nos,21.0,25340.47,532149.87
ITM023213,PRJ0724,Electrical,Sockets and Switches,Modular switch/socket points,nos,2907.0,574.63,1670449.41
ITM023218,PRJ0724,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,4220.83,798.28,3369404.17
ITM023220,PRJ0724,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1005.2,1416.14,1423503.93
ITM023226,PRJ0724,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,29233.42,303.36,8868250.29
ITM023229,PRJ0725,Civil,Earthwork,Excavation for foundation,cum,2809.05,279.72,785747.47
ITM023242,PRJ0725,Civil,Painting,Interior emulsion paint (2 coats),sqm,258855.18,138.02,35727191.94
ITM023263,PRJ0725,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,20670.6,251.86,5206097.32
ITM023264,PRJ0725,Plumbing,Pumps,Centrifugal water pump set,nos,4.0,26178.87,104715.48
ITM023270,PRJ0726,Civil,Flooring,Granite flooring,sqm,58168.49,2404.68,139876604.53
ITM023277,PRJ0726,Civil,Plastering,Internal cement plaster 12mm,sqm,746383.08,270.34,201777201.85
ITM023280,PRJ0726,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,191223.24,69.93,13372241.17
ITM023281,PRJ0726,Electrical,Switchgear,Main LT panel (custom),nos,6.0,140002.19,840013.14
ITM023285,PRJ0726,Electrical,Lighting,LED panel light 18W,nos,5713.0,664.81,3798059.53
ITM023301,PRJ0727,Civil,Masonry,AAC block masonry (200mm),sqm,14658.86,678.79,9950287.58
ITM023307,PRJ0727,Civil,Doors and Windows,Aluminium windows with glazing,sqm,3087.87,4900.73,15132817.15
ITM023318,PRJ0727,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,41585.32,32.35,1345285.1
ITM023326,PRJ0727,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,40.0,5954.22,238168.8
ITM023336,PRJ0728,Civil,Doors and Windows,Flush doors with frame,nos,3.0,12542.44,37627.32
ITM023345,PRJ0728,Electrical,Lighting,LED street/flood light 50W,nos,2.0,2599.35,5198.7
ITM023348,PRJ0728,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,13.95,1232.33,17191.0
ITM023350,PRJ0728,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,1838.03,50.65,93096.22
ITM023352,PRJ0728,Electrical,Lighting,LED panel light 18W,nos,25.0,592.44,14811.0
ITM023353,PRJ0728,Electrical,Switchgear,MCCB panel 200A,nos,1.0,23217.39,23217.39
ITM023355,PRJ0728,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,1331.68,52.3,69646.86
ITM023356,PRJ0728,Electrical,Earthing,Earthing pit with GI strip,nos,1.0,5382.87,5382.87
ITM023357,PRJ0728,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,2.0,10288.83,20577.66
ITM023365,PRJ0729,Civil,Doors and Windows,Flush doors with frame,nos,190.0,8348.17,1586152.3
ITM023367,PRJ0729,Civil,Structural Steel,Structural steel fabrication & erection,kg,555663.68,110.98,61667555.21
ITM023371,PRJ0729,Civil,Concrete,RCC M25 for slabs/beams,cum,8262.37,8282.44,68432583.78
ITM023372,PRJ0729,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,2309.82,4317.83,9973410.09
ITM023382,PRJ0729,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,61558.35,45.07,2774434.83
ITM023390,PRJ0729,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,180564.76,27.57,4978170.43
ITM023394,PRJ0729,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,5.0,73202.13,366010.65
ITM023403,PRJ0730,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,10189.33,366.67,3736121.63
ITM023405,PRJ0730,Civil,Doors and Windows,Flush doors with frame,nos,188.0,10786.01,2027769.88
ITM023406,PRJ0730,Civil,Earthwork,Backfilling with excavated earth,cum,1411.31,126.1,177966.19
ITM023415,PRJ0730,Electrical,Earthing,Earthing pit with GI strip,nos,53.0,4794.69,254118.57
ITM023432,PRJ0731,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,19064.79,856.8,16334712.07
ITM023439,PRJ0731,Civil,Earthwork,Backfilling with excavated earth,cum,614.91,164.95,101429.4
ITM023440,PRJ0731,Civil,Painting,Interior emulsion paint (2 coats),sqm,106034.74,120.74,12802634.51
ITM023441,PRJ0731,Civil,Masonry,AAC block masonry (200mm),sqm,17716.67,665.14,11784065.88
ITM023442,PRJ0731,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,3903.32,533.31,2081679.59
ITM023443,PRJ0731,Civil,Concrete,RCC M25 for footings/columns,cum,1074.55,11250.22,12088923.9
ITM023447,PRJ0731,Civil,Earthwork,Excavation for foundation,cum,861.8,217.27,187243.29
ITM023448,PRJ0731,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,55587.24,32.86,1826596.71
ITM023460,PRJ0731,Electrical,Lighting,Emergency exit light,nos,21.0,1731.0,36351.0
ITM023470,PRJ0732,Civil,Painting,Exterior weatherproof paint,sqm,196195.28,159.67,31326500.36
ITM023472,PRJ0732,Civil,Doors and Windows,Flush doors with frame,nos,238.0,12278.27,2922228.26
ITM023486,PRJ0732,Electrical,Cable Trays,GI perforated cable tray,meter,9133.47,610.99,5580458.84
ITM023488,PRJ0732,Electrical,DG Set,Diesel generator set (backup),nos,1.0,804166.26,804166.26
ITM023492,PRJ0732,Electrical,Earthing,Earthing pit with GI strip,nos,68.0,5937.88,403775.84
ITM023503,PRJ0733,Civil,Roofing,RCC roof slab with waterproofing,sqm,59548.85,1169.63,69650121.43
ITM023504,PRJ0733,Civil,Flooring,Granite flooring,sqm,14770.28,1740.31,25704865.99
ITM023515,PRJ0733,Electrical,Lighting,LED panel light 18W,nos,899.0,501.24,450614.76
ITM023519,PRJ0733,Electrical,Sockets and Switches,Modular switch/socket points,nos,1000.0,386.66,386660.0
ITM023545,PRJ0734,Electrical,Switchgear,Main LT panel (custom),nos,1.0,164566.74,164566.74
ITM023548,PRJ0734,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,669099.34,669099.34
ITM023554,PRJ0734,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,22009.72,49.8,1096084.06
ITM023555,PRJ0734,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,68830.3,32.95,2267958.39
ITM023558,PRJ0734,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,66571.87,66571.87
ITM023560,PRJ0734,Plumbing,Pumps,Centrifugal water pump set,nos,3.0,30864.43,92593.29
ITM023562,PRJ0735,Civil,Doors and Windows,Aluminium windows with glazing,sqm,210.49,4481.71,943355.14
ITM023575,PRJ0735,Civil,Earthwork,Excavation for foundation,cum,65.4,255.54,16712.32
ITM023591,PRJ0735,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,1.0,29018.03,29018.03
ITM023602,PRJ0736,Civil,Flooring,Vitrified tile flooring,sqm,33051.11,1474.37,48729565.05
ITM023604,PRJ0736,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,14450.54,907.26,13110396.92
ITM023605,PRJ0736,Civil,Plastering,Internal cement plaster 12mm,sqm,78055.31,246.42,19234389.49
ITM023615,PRJ0736,Electrical,Lighting,LED street/flood light 50W,nos,24.0,3085.41,74049.84
ITM023622,PRJ0736,Electrical,Switchgear,MCB distribution board (8-way),nos,42.0,2544.08,106851.36
ITM023631,PRJ0736,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,26.0,5417.13,140845.38
ITM023632,PRJ0736,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,5781.41,266.8,1542480.19
ITM023633,PRJ0736,Plumbing,Pumps,Centrifugal water pump set,nos,2.0,45017.54,90035.08
ITM023643,PRJ0737,Civil,Concrete,RCC M25 for slabs/beams,cum,3187.46,10481.8,33410318.23
ITM023646,PRJ0737,Civil,Painting,Exterior weatherproof paint,sqm,111950.68,135.72,15193946.29
ITM023652,PRJ0737,Electrical,Lighting,LED panel light 18W,nos,1492.0,787.64,1175158.88
ITM023661,PRJ0737,Electrical,Lighting,Emergency exit light,nos,110.0,1514.71,166618.1
ITM023662,PRJ0737,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,92793.03,67.84,6295079.16
ITM023678,PRJ0738,Civil,Concrete,RCC M25 for slabs/beams,cum,3183.3,10565.1,33631882.83
ITM023679,PRJ0738,Civil,Earthwork,Excavation for foundation,cum,1590.87,281.47,447782.18
ITM023682,PRJ0738,Electrical,Cable Trays,GI perforated cable tray,meter,3899.9,510.25,1989923.98
ITM023685,PRJ0738,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,9.0,38062.82,342565.38
ITM023686,PRJ0738,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,536.9,1274.25,684144.82
ITM023690,PRJ0738,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,58095.67,71.86,4174754.85
ITM023693,PRJ0738,Electrical,Switchgear,MCB distribution board (8-way),nos,101.0,2884.38,291322.38
ITM023695,PRJ0738,Electrical,Switchgear,Main LT panel (custom),nos,1.0,151861.6,151861.6
ITM023697,PRJ0738,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,11106.33,308.01,3420860.7
ITM023708,PRJ0739,Civil,Earthwork,Backfilling with excavated earth,cum,2408.7,126.24,304074.29
ITM023713,PRJ0739,Civil,Concrete,RCC M25 for slabs/beams,cum,9794.57,9001.85,88169249.95
ITM023723,PRJ0739,Electrical,Transformer,Distribution transformer (as per load calc),nos,2.0,415052.63,830105.26
ITM023728,PRJ0739,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,50418.28,229.96,11594187.67
ITM023732,PRJ0740,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,11675.63,450.89,5264424.81
ITM023741,PRJ0740,Electrical,DG Set,Diesel generator set (backup),nos,1.0,871182.33,871182.33
ITM023744,PRJ0740,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,44294.7,53.96,2390142.01
ITM023745,PRJ0740,Electrical,Lighting,Emergency exit light,nos,48.0,1266.92,60812.16
ITM023747,PRJ0740,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,80286.6,71.55,5744506.23
ITM023749,PRJ0740,Electrical,Switchgear,MCB distribution board (8-way),nos,96.0,2534.96,243356.16
ITM023752,PRJ0740,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,95.0,4967.45,471907.75
ITM023754,PRJ0740,Plumbing,Pumps,Centrifugal water pump set,nos,5.0,38800.99,194004.95
ITM023757,PRJ0741,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,117726.1,829.63,97669104.34
ITM023766,PRJ0741,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,5374.62,841.4,4522205.27
ITM023768,PRJ0741,Electrical,Lighting,Emergency exit light,nos,168.0,1564.34,262809.12
ITM023769,PRJ0741,Electrical,Cable Trays,GI perforated cable tray,meter,14339.48,584.72,8384580.75
ITM023770,PRJ0741,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,705538.0,705538.0
ITM023776,PRJ0741,Electrical,Sockets and Switches,Modular switch/socket points,nos,2337.0,386.9,904185.3
ITM023780,PRJ0741,Electrical,DG Set,Diesel generator set (backup),nos,1.0,772884.07,772884.07
ITM023786,PRJ0742,Civil,Plastering,Internal cement plaster 12mm,sqm,226630.67,261.78,59327376.79
ITM023795,PRJ0742,Civil,Concrete,RCC M25 for slabs/beams,cum,3822.12,10536.44,40271538.05
ITM023803,PRJ0742,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,11.0,32804.35,360847.85
ITM023805,PRJ0742,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,537.06,1490.06,800251.62
ITM023816,PRJ0743,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,13066.59,747.46,9766753.36
ITM023825,PRJ0743,Civil,Flooring,Vitrified tile flooring,sqm,27134.37,1265.55,34339901.95
ITM023826,PRJ0743,Civil,Concrete,RCC M25 for slabs/beams,cum,1615.35,9999.39,16152514.64
ITM023841,PRJ0743,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,73119.71,73119.71
ITM023844,PRJ0743,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,36.0,10776.14,387941.04
ITM023845,PRJ0744,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,15174.51,393.31,5968286.53
ITM023847,PRJ0744,Civil,Reinforcement,TMT steel bars Fe 500,kg,830755.7,75.02,62323292.61
ITM023848,PRJ0744,Civil,Flooring,Granite flooring,sqm,25572.56,3236.02,82753315.61
ITM023852,PRJ0744,Civil,Painting,Interior emulsion paint (2 coats),sqm,338012.73,148.74,50276013.46
ITM023857,PRJ0744,Electrical,DG Set,Diesel generator set (backup),nos,1.0,760538.56,760538.56
ITM023858,PRJ0744,Electrical,Earthing,Earthing pit with GI strip,nos,84.0,3679.31,309062.04
ITM023860,PRJ0744,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,119834.89,51.61,6184678.67
ITM023870,PRJ0744,Electrical,Switchgear,MCCB panel 200A,nos,21.0,24894.72,522789.12
ITM023871,PRJ0744,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,58386.16,59.71,3486237.61
ITM023872,PRJ0744,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,8.0,57403.48,459227.84
ITM023875,PRJ0745,Civil,Concrete,RCC M25 for footings/columns,cum,77.43,9063.95,701821.65
ITM023876,PRJ0745,Civil,Flooring,Granite flooring,sqm,373.03,2568.74,958217.08
ITM023884,PRJ0745,Civil,Painting,Interior emulsion paint (2 coats),sqm,5041.49,126.64,638454.29
ITM023886,PRJ0745,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,1388.61,787.28,1093224.88
ITM023887,PRJ0745,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,21.03,3994.46,84003.49
ITM023888,PRJ0745,Civil,Earthwork,Backfilling with excavated earth,cum,35.51,128.91,4577.59
ITM023909,PRJ0746,Civil,Masonry,AAC block masonry (200mm),sqm,30341.17,627.9,19051220.64
ITM023910,PRJ0746,Civil,Reinforcement,TMT steel bars Fe 500,kg,329983.38,69.74,23013040.92
ITM023916,PRJ0746,Civil,Earthwork,Backfilling with excavated earth,cum,1337.86,145.29,194377.68
ITM023923,PRJ0746,Electrical,Earthing,Earthing pit with GI strip,nos,19.0,4645.74,88269.06
ITM023926,PRJ0746,Electrical,Lighting,Emergency exit light,nos,37.0,1191.4,44081.8
ITM023932,PRJ0746,Electrical,Switchgear,MCCB panel 200A,nos,8.0,24520.2,196161.6
ITM023936,PRJ0746,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,2.0,67708.79,135417.58
ITM023938,PRJ0746,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,72.0,7463.29,537356.88
ITM023945,PRJ0747,Civil,Doors and Windows,Aluminium windows with glazing,sqm,3791.22,5005.18,18975738.52
ITM023947,PRJ0747,Civil,Roofing,RCC roof slab with waterproofing,sqm,44434.72,1920.52,85337768.45
ITM023952,PRJ0747,Civil,Painting,Exterior weatherproof paint,sqm,68762.64,154.79,10643769.05
ITM023953,PRJ0747,Civil,Plastering,External cement plaster 20mm,sqm,78135.35,317.15,24780626.25
ITM023961,PRJ0747,Electrical,Switchgear,MCB distribution board (8-way),nos,55.0,2946.39,162051.45
ITM023963,PRJ0747,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,21193.65,50.14,1062649.61
ITM023967,PRJ0747,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,17351.89,219.65,3811342.64
ITM023975,PRJ0748,Civil,Masonry,AAC block masonry (200mm),sqm,1063.76,660.89,703028.35
ITM023983,PRJ0748,Civil,Flooring,Vitrified tile flooring,sqm,3079.26,1043.81,3214162.38
ITM023984,PRJ0748,Civil,Roofing,RCC roof slab with waterproofing,sqm,2816.42,1837.56,5175340.74
ITM023987,PRJ0748,Electrical,Lighting,LED street/flood light 50W,nos,3.0,2065.44,6196.32
ITM023988,PRJ0748,Electrical,Lighting,Emergency exit light,nos,2.0,1688.63,3377.26
ITM023992,PRJ0748,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,1387.1,69.18,95959.58
ITM023994,PRJ0748,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,1158.17,49.01,56761.91
ITM023995,PRJ0748,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,45.42,722.1,32797.78
ITM024006,PRJ0749,Civil,Flooring,Granite flooring,sqm,50622.68,1766.61,89430532.71
ITM024013,PRJ0749,Civil,Doors and Windows,Aluminium windows with glazing,sqm,13738.01,3770.08,51793396.74
ITM024017,PRJ0749,Civil,Painting,Exterior weatherproof paint,sqm,207776.12,141.26,29350454.71
ITM024027,PRJ0749,Electrical,Switchgear,Main LT panel (custom),nos,2.0,89942.94,179885.88
ITM024033,PRJ0749,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,388.0,4833.02,1875211.76
ITM024074,PRJ0751,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,840.01,4479.74,3763026.4
ITM024076,PRJ0751,Civil,Masonry,AAC block masonry (200mm),sqm,22905.98,536.87,12297533.48
ITM024078,PRJ0751,Civil,Roofing,RCC roof slab with waterproofing,sqm,61381.71,1235.46,75834647.44
ITM024080,PRJ0751,Civil,Reinforcement,TMT steel bars Fe 500,kg,286300.37,68.53,19620164.36
ITM024088,PRJ0751,Civil,Doors and Windows,Flush doors with frame,nos,97.0,12687.25,1230663.25
ITM024089,PRJ0751,Civil,Painting,Exterior weatherproof paint,sqm,80436.93,111.01,8929303.6
ITM024093,PRJ0751,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,8.0,29047.06,232376.48
ITM024109,PRJ0752,Civil,Plastering,Internal cement plaster 12mm,sqm,44260.07,216.09,9564158.53
ITM024119,PRJ0752,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,686788.22,686788.22
ITM024121,PRJ0752,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,413.02,711.84,294004.16
ITM024128,PRJ0752,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,13439.87,54.67,734757.69
ITM024136,PRJ0753,Civil,Plastering,External cement plaster 20mm,sqm,116529.85,222.45,25922065.13
ITM024137,PRJ0753,Civil,Structural Steel,Structural steel fabrication & erection,kg,332165.57,119.26,39614065.88
ITM024144,PRJ0753,Civil,Doors and Windows,Flush doors with frame,nos,129.0,10276.02,1325606.58
ITM024146,PRJ0753,Civil,Doors and Windows,Aluminium windows with glazing,sqm,9438.41,4854.53,45819044.5
ITM024148,PRJ0753,Civil,Concrete,RCC M25 for footings/columns,cum,4125.76,7995.18,32986193.84
ITM024156,PRJ0753,Electrical,DG Set,Diesel generator set (backup),nos,1.0,417575.48,417575.48
ITM024160,PRJ0753,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,160506.84,36.36,5836028.7
ITM024161,PRJ0753,Electrical,Cable Trays,GI perforated cable tray,meter,10398.02,457.01,4751999.12
ITM024163,PRJ0753,Electrical,Lighting,Emergency exit light,nos,105.0,1162.18,122028.9
ITM024165,PRJ0753,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,7.0,59196.5,414375.5
ITM024170,PRJ0754,Civil,Roofing,RCC roof slab with waterproofing,sqm,341537.57,1346.01,459712984.6
ITM024171,PRJ0754,Civil,Painting,Exterior weatherproof paint,sqm,384045.03,139.95,53747101.95
ITM024173,PRJ0754,Civil,Reinforcement,TMT steel bars Fe 500,kg,1355703.84,67.72,91808264.04
ITM024201,PRJ0754,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,279.0,9272.61,2587058.19
